"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"GENSCAN00000010421"	122.185588048368	0.203685216946684	0.204237831285279	0.997294260641538	0.318621698760444	0.530880049863034
"GENSCAN00000010422"	439.267397173397	0.12467685736506	0.104161180258514	1.19696087405719	0.231321805264794	0.43602060404638
"GENSCAN00000010423"	643.990538996962	0.0239019433332056	0.0925184204618033	0.25834793994428	0.796138390920704	0.893422929875357
"GENSCAN00000010425"	14.892635851648	0.18379748192838	0.526215266344678	0.349281926397001	0.72687766570369	NA
"GENSCAN00000010427"	82.6155224606874	-0.20661913095169	0.224976756557238	-0.918402123461687	0.358408379424139	0.568396484411174
"GENSCAN00000010428"	296.308965778068	0.16160431534348	0.132395986237673	1.22061340328983	0.222232429103258	0.425477125029546
"GENSCAN00000010434"	121.663097523296	0.170993018829708	0.186928122610478	0.914752774712366	0.360321432003513	0.569727476719513
"GENSCAN00000010435"	2.87288512277076	-0.450850975074413	1.21005123534291	-0.372588335027525	0.709454856002552	NA
"GENSCAN00000010437"	3929.05754687198	0.0728828900236703	0.057023737262711	1.27811493111887	0.201208905031659	0.398519405313023
"GENSCAN00000010442"	730.881882878841	0.010674779184517	0.105379847606464	0.101298108006205	0.919313818062381	0.961107048519233
"GENSCAN00000010444"	1343.68121586125	0.27386081534634	0.0774642435679203	3.53531904182631	0.00040728309396847	0.00301479901217147
"GENSCAN00000010446"	646.1371081437	0.280778775220148	0.108837014556455	2.57980960213222	0.00988548017816431	0.0430893712714569
"GENSCAN00000010448"	133.134619707536	0.0379978596735982	0.187441604372219	0.20271838688567	0.839355150904276	0.917011380639237
"GENSCAN00000010450"	2.20487042785651	1.1652279870492	1.45393260967631	0.801431909081822	0.422881648516427	NA
"GENSCAN00000010451"	763.249379435727	0.0580460041952938	0.0841705901741583	0.689623347955506	0.490431080777737	0.682480851181658
"GENSCAN00000010454"	3.67525469030632	-0.463955400184279	1.0289871216459	-0.450885526577016	0.652072055447821	NA
"GENSCAN00000010456"	111.06003684288	-0.213296032977272	0.196943794728749	-1.08302997447086	0.278795118651835	0.489536943409874
"GENSCAN00000010458"	852.872510468584	0.0665620374818583	0.0882280549700058	0.75443165447189	0.450590070117876	0.65144151254267
"GENSCAN00000010460"	1.72413171046892	0.0825799677724822	1.67184639556508	0.0493944706831577	0.96060493454083	NA
"GENSCAN00000010461"	15.70837372353	-0.668398060665674	0.538461276319154	-1.24131128840824	0.214490776163174	NA
"GENSCAN00000010467"	2256.70447840825	0.023653870453471	0.0598231856529351	0.395396370074627	0.692550387539926	0.829481801017845
"GENSCAN00000010469"	1011.70910279695	0.0299294709164658	0.0916955064034804	0.326400628453586	0.744121262105185	0.862985945328181
"GENSCAN00000010471"	56.3854711158783	0.242257680659316	0.269865056574874	0.897699330673074	0.369345866401963	0.578018645542462
"GENSCAN00000010472"	357.271120238681	-0.690434181249106	0.12087859732404	-5.71179842034613	1.11788457246108e-08	2.29559727819905e-07
"GENSCAN00000010473"	1504.26728767264	-0.467045211553999	0.0690438079741247	-6.76447642819806	1.33792139226947e-11	4.27869058382048e-10
"GENSCAN00000010474"	454.322958167008	0.0266360068816531	0.110285944083511	0.241517693872971	0.809153904586452	0.900513351920882
"GENSCAN00000010476"	475.283622524861	-0.149321761154696	0.119046813726374	-1.25431127873701	0.209728885995177	0.409277881054316
"GENSCAN00000010485"	1.88974178466687	4.26128112357707	1.93702613095918	2.19990895087562	0.0278133555352454	NA
"GENSCAN00000010492"	1212.14192259398	0.0670501236713606	0.0774854319231364	0.865325545811923	0.386860133437217	0.595055043249667
"GENSCAN00000010494"	5.19742821839119	-0.18977633090539	0.898314816785305	-0.211258155113728	0.832685833379359	NA
"GENSCAN00000010497"	83.7488125782711	-0.00993828007359181	0.26157106643109	-0.0379945695416203	0.969692011781656	0.985739756478341
"GENSCAN00000010499"	4.92393219011742	-5.85459903638068	3.68831744591494	-1.5873359932359	0.112436567429281	NA
"GENSCAN00000010500"	902.702704290195	0.135709970423313	0.0810527311346484	1.67434173436877	0.0940634567773932	0.23821854255253
"GENSCAN00000010503"	3435.85822745516	-0.0846427938216834	0.066395125878814	-1.27483445059168	0.20236784414041	0.400079285317115
"GENSCAN00000010504"	1515.57953640009	-0.155641633725162	0.0691298827672407	-2.25143783693666	0.0243578199348172	0.0871328545070417
"GENSCAN00000010505"	370.803908504719	0.0897105483979877	0.115974557229406	0.773536459557539	0.439204959965752	0.641541138565546
"GENSCAN00000010508"	142.705863132718	-0.0740583780632373	0.190246533786732	-0.389275833778172	0.697072111106195	0.832622167679511
"GENSCAN00000010510"	130.389399825961	-0.174690811475306	0.19086252856722	-0.915270340316076	0.360049725661561	0.569709231486855
"GENSCAN00000010513"	26387.7724429675	0.00735198391837301	0.0448004717436934	0.16410505586714	0.869648441767818	0.933074881403378
"GENSCAN00000010514"	1255.83525252875	0.200001535200041	0.0727304480666021	2.7499010458026	0.00596132640735594	0.0287439288562437
"GENSCAN00000010515"	1473.13901513549	-0.0860781512085963	0.0759873745771928	-1.13279543723613	0.257300168007512	0.466048739387637
"GENSCAN00000010516"	734.43455705729	-0.0881489969658799	0.0865719515266714	-1.0182165864509	0.308575038733086	0.521250158919603
"GENSCAN00000010517"	4029.4018120291	-0.0138690643454787	0.0624110231120091	-0.222221390612166	0.824141543087952	0.910332227379665
"GENSCAN00000010519"	3.50492497094438	-0.291571509613153	1.12797809335888	-0.258490400948225	0.79602845620253	NA
"GENSCAN00000010521"	700.403896821263	-0.218371468210067	0.0923141312517193	-2.36552589781318	0.0180044840127341	0.0689507242544001
"GENSCAN00000010522"	3041.07356377455	0.0381627558406024	0.064419706315011	0.592408100309978	0.553577343394799	0.734279570978252
"GENSCAN00000010525"	47.7100531176934	0.378871663127027	0.298345039548507	1.26991105231843	0.204116315786354	0.40251323607264
"GENSCAN00000010526"	337.395939407707	-0.139435412991858	0.118078129423194	-1.18087416927245	0.237652714155646	0.442596577360349
"GENSCAN00000010527"	10408.9069785973	-0.337736722067985	0.0628288281993056	-5.37550566750372	7.63680496070622e-08	1.38361518078513e-06
"GENSCAN00000010528"	11031.9088919642	0.140728038711755	0.0466970269206557	3.01364022490919	0.00258133719369998	0.0143458838880033
"GENSCAN00000010529"	611.734195259448	0.367308993657962	0.10192475171363	3.60372713676027	0.00031368637096328	0.00240195605540773
"GENSCAN00000010531"	3103.9994194803	-0.00943916224024141	0.0711738749443911	-0.132621165387108	0.89449299272278	0.947827918482116
"GENSCAN00000010542"	2.66448358012364	0.100432743611869	1.22303262969979	0.0821177956932531	0.934553041999761	NA
"GENSCAN00000010545"	999.170738073532	-0.797043750578907	0.0865653988916668	-9.20741729124793	3.34065857259193e-20	2.90595796951242e-18
"GENSCAN00000010547"	4419.25579345991	-0.0664441190860447	0.0532630674361215	-1.24747075758885	0.212224936036024	0.412278825879723
"GENSCAN00000010548"	4.93233888619707	-0.0583441930073982	1.01136034787572	-0.0576888278544293	0.95399649295672	NA
"GENSCAN00000010551"	10.6273531207144	0.312747503645602	0.644348586691353	0.485370046749881	0.627413875789825	NA
"GENSCAN00000010552"	1327.49066493033	0.0195195797599237	0.0752295108057391	0.259467056888459	0.795274896649729	0.892934669579368
"GENSCAN00000010563"	1.59519219132432	1.06936595759726	1.71338466617839	0.624124855735061	0.53254559151384	NA
"GENSCAN00000010565"	75.7024908292974	-0.161648970933029	0.238892519977669	-0.676659825716349	0.498621811628372	0.689630502849629
"GENSCAN00000010566"	612.77040159437	-0.00763596692189516	0.092909791460002	-0.0821868911973876	0.934498097487452	0.969226158775619
"GENSCAN00000010567"	1575.8861773576	-0.0772891261082323	0.0851655242438791	-0.907516589540481	0.364133680722168	0.573036240393446
"GENSCAN00000010569"	525.267654848778	0.33238557976781	0.097952275203816	3.39334210538951	0.000690453500375863	0.0047587604688799
"GENSCAN00000010571"	1040.59801202661	0.177604272701646	0.0964954723145773	1.84054514104716	0.065688243315013	0.184880194458753
"GENSCAN00000010573"	1491.37307528937	0.0438597587850957	0.0675964086098303	0.648847471146822	0.516436970300559	0.704804109243747
"GENSCAN00000010574"	131.418574044773	0.609744318668852	0.190584071010664	3.19934565063801	0.00137739919764467	0.00863108535257879
"GENSCAN00000010576"	2.81741291808555	0.254608890990159	1.19514944807816	0.213035191037889	0.831299514173645	NA
"GENSCAN00000010577"	279.882497555211	0.163187301266239	0.132150219070547	1.23486213200391	0.21688181887529	0.418609409226632
"GENSCAN00000010582"	991.316141380169	0.375816968307361	0.0783231245742315	4.79828876018827	1.60026959565894e-06	2.26153135087824e-05
"GENSCAN00000010590"	34.0629371869446	0.00483065205881088	0.398557878176054	0.0121203276194607	0.990329614488185	0.995304359591463
"GENSCAN00000010595"	24.628141534284	-0.118663326616867	0.415183947582311	-0.285809042733624	0.775024381810962	0.881238651235083
"GENSCAN00000010597"	879.560689904856	-0.446433149796705	0.0969738479350964	-4.60364478983548	4.15160326272431e-06	5.31473525543455e-05
"GENSCAN00000010598"	14.551134746082	-0.606788073523765	0.614532332388673	-0.987398126255121	0.323447502582526	NA
"GENSCAN00000010599"	2.41918206311344	-4.82393246570393	3.4163053255736	-1.41203200709058	0.157940537070422	NA
"GENSCAN00000010600"	1.74727653605446	-1.39037120066551	1.61254851812046	-0.862219762718265	0.388566596482476	NA
"GENSCAN00000010601"	4.76670918748612	0.713301551300611	0.942163878781337	0.757088620530908	0.448996771099496	NA
"GENSCAN00000010602"	6.64782082952971	0.990566434132597	0.813196446115416	1.21811456366351	0.223180440254932	NA
"GENSCAN00000010612"	1948.33329793007	-0.300568885643714	0.0629712776097491	-4.77311080626987	1.81401919147364e-06	2.5329350724415e-05
"GENSCAN00000010613"	818.151008540857	0.143194486681956	0.0894464064789912	1.6008970322982	0.109399727021903	0.265122543163481
"GENSCAN00000010617"	1311.6796107244	0.0960786423422042	0.0715939379355724	1.34199410051541	0.179597908510397	0.370819505924828
"GENSCAN00000010619"	616.587555920971	0.0317170865101423	0.0909121955464724	0.348876037142115	0.727182375831708	0.852796659111373
"GENSCAN00000010624"	95.0303401068715	0.0722431476017124	0.245391720718671	0.29439928694471	0.768452811715255	0.877860248947278
"GENSCAN00000010625"	13.5213765057679	-0.475866114410034	0.579179337922191	-0.8216213584504	0.411292429516653	NA
"GENSCAN00000010628"	5.59981511020463	-1.95800971161472	2.92062797996313	-0.670407092258098	0.502598314742712	NA
"GENSCAN00000010630"	25.9869273366945	-0.0632118365197458	1.46500627751739	-0.0431478263880649	0.96558369483016	0.984451922764772
"GENSCAN00000010631"	1511.72413831003	0.0850024368089159	0.0685470003377789	1.240060635623	0.214952967417817	0.416241119786799
"GENSCAN00000010636"	646.938093371812	0.244433007513145	0.125422781757372	1.94887247825516	0.0513106555150068	0.15364672450025
"GENSCAN00000010637"	2.53717269577336	0.324137688556115	1.25447932865217	0.258384240499501	0.796110378019383	NA
"GENSCAN00000010638"	208.922736129693	-0.166236868332587	0.150382383535784	-1.10542780626316	0.268974260578004	0.479077263054172
"GENSCAN00000010639"	544.497530629793	-0.109818627118903	0.117429954260014	-0.9351841087815	0.349693426644302	0.560097619110523
"GENSCAN00000010640"	6.83979989454035	0.243469682872831	0.8551410724289	0.2847128862391	0.775864117290324	NA
"GENSCAN00000010645"	691.975151254706	-0.108408587658862	0.0910243483233035	-1.19098449651969	0.233659671190159	0.438607721341578
"GENSCAN00000010646"	55.7759706885727	0.0417408210786932	0.282738644892101	0.147630406500047	0.882634457114286	0.941597773604934
"GENSCAN00000010647"	5.18586294657086	-0.386081645315032	0.899434312565554	-0.429249407012024	0.667741731017653	NA
"GENSCAN00000010650"	12.0648116800303	0.0659236963744859	0.578970312751042	0.113863690283604	0.90934584927446	NA
"GENSCAN00000010657"	1034.88762132832	0.153968098926373	0.0772120409925431	1.99409440479941	0.0461417385966899	0.141496616826504
"GENSCAN00000010674"	1609.1413459912	0.0698173609457717	0.0716930879975353	0.973836710007134	0.330137622593895	0.542026540235772
"GENSCAN00000010675"	1082.05103451687	0.0553669087666903	0.077890478738108	0.710830253757344	0.477189430525435	0.671797821257619
"GENSCAN00000010678"	202.208174895619	0.0619085549221706	0.146333238321434	0.423065570285426	0.672247421498524	0.817188190095202
"GENSCAN00000010679"	381.219942924073	0.0269116759243471	0.114735411932215	0.234554227601904	0.814554739525425	0.904164153685788
"GENSCAN00000010687"	919.63305870255	0.134596458733095	0.0824133259626579	1.6331880452693	0.102429453484867	0.252512673130709
"GENSCAN00000010688"	77.872521766429	0.138022028784548	0.240511064826345	0.573869767215092	0.566055932906604	0.74363721837708
"GENSCAN00000010691"	7.44958287901995	-0.86572206676222	0.741851322786825	-1.16697516088543	0.243220400722608	NA
"GENSCAN00000010694"	24.2295919863662	-0.0596946347401378	0.471736364862756	-0.126542363884762	0.89930261701773	0.950689398500401
"GENSCAN00000010707"	1077.05444515178	0.110855652024262	0.075074017625369	1.47661808346862	0.139778041531871	0.313375252428538
"GENSCAN00000010714"	563.396600209779	-0.0643991229666589	0.0951233647053845	-0.677006360804366	0.498401918597631	0.689394456292329
"GENSCAN00000010722"	32.0199577508013	0.381665490132214	0.356484459743067	1.07063710549205	0.284332632614717	0.495468274202949
"GENSCAN00000010723"	674.679547842728	0.0136375934262064	0.087050239232656	0.156663480151475	0.875510070225472	0.936884789482836
"GENSCAN00000010731"	108.614016632943	-0.231243740974885	0.20189049358012	-1.14539192447472	0.252046842048477	0.460824546069049
"GENSCAN00000010735"	2.15271193432257	3.3754836679795	1.90223465649079	1.77448331963762	0.0759832387809808	NA
"GENSCAN00000010740"	6.79865531248397	0.286324017270966	0.79987589861099	0.35796055084067	0.720372835864215	NA
"GENSCAN00000010742"	4053.71864960715	-0.882231242210489	0.0528077331912265	-16.7064781784094	1.17577789555905e-62	6.86115392804357e-60
"GENSCAN00000010743"	14.5048638699135	0.0129966526904643	0.522310025618594	0.0248830235932612	0.980148268252442	NA
"GENSCAN00000010745"	9227.01132483007	0.134952025523393	0.047984942199742	2.81238278795131	0.00491759425670262	0.0245026173316638
"GENSCAN00000010746"	777.550011861324	-0.225076917846799	0.0881467202535446	-2.55343496841845	0.0106666195540614	0.0459197443491565
"GENSCAN00000010747"	2920.74715449139	0.0618175595300398	0.0606343975035866	1.01951304993809	0.307959460936662	0.520827466540026
"GENSCAN00000010748"	13855.5528213241	0.343795943948131	0.0457540363888589	7.51400250299764	5.73464872888516e-14	2.50198615102918e-12
"GENSCAN00000010749"	377.124723872858	0.125690502968132	0.115819463804529	1.08522780920712	0.277820770291202	0.488865421275071
"GENSCAN00000010751"	13911.7844327637	0.359746511775981	0.0479986684111775	7.4949269153518	6.63353146219184e-14	2.85854178855374e-12
"GENSCAN00000010754"	1192.76248554302	0.234216645626683	0.0766097111829407	3.05727096487002	0.00223362263524132	0.0127318873844992
"GENSCAN00000010755"	176.749032172907	-0.0855220116020759	0.171530476952795	-0.498582019483402	0.618073874692086	0.780138205640106
"GENSCAN00000010756"	737.345305896414	-0.0976947143545036	0.0905390495224732	-1.07903401758436	0.280572563301702	0.491423055157621
"GENSCAN00000010758"	5823.10221117917	0.404979044379617	0.052092541010592	7.77422326734402	7.59117470094261e-15	3.69147228078824e-13
"GENSCAN00000010759"	416.203767935159	-0.198512834814294	0.127658700870844	-1.55502784737826	0.11993943728137	0.282548665958887
"GENSCAN00000010761"	1922.08229861137	0.573403208782543	0.0735921588981468	7.79163456226561	6.61478157144059e-15	3.25052687396581e-13
"GENSCAN00000010762"	9578.47170274123	-0.79802498712868	0.0729987220982873	-10.932040509616	8.10060788289293e-28	1.20690439787144e-25
"GENSCAN00000010763"	224.184748571508	0.156177014903167	0.142689882906686	1.09452059054041	0.273726721784407	0.48470637736637
"GENSCAN00000010764"	1211.70984876356	-0.155551271801823	0.0788259137233121	-1.97335196579929	0.0484554761858298	0.147077570787581
"GENSCAN00000010767"	80.5745984166239	-0.468714034893782	0.228226323055009	-2.05372469143626	0.0400023453549314	0.127238893185513
"GENSCAN00000010769"	7.98956243626329	0.118988051520944	0.735998572518194	0.161668861821064	0.871566626583354	NA
"GENSCAN00000010770"	54.9791258331258	-0.121904904722927	0.311914762023878	-0.390827622046291	0.695924656188999	0.832094001851321
"GENSCAN00000010774"	1134.82734555345	0.158097058212832	0.0809168983103917	1.95382004888994	0.0507225023814951	0.152276237053127
"GENSCAN00000010775"	10997.9227606965	-0.127508663775886	0.0495593004364307	-2.57285035609895	0.010086480872363	0.0437747643685913
"GENSCAN00000010776"	1775.39021767252	0.0185805106897075	0.074531416147257	0.249297700891617	0.803130509618135	0.896671140561383
"GENSCAN00000010778"	2409.89388019068	0.0663846110888679	0.0695680970588278	0.954239283456784	0.339962534059205	0.550870680261386
"GENSCAN00000010779"	416.432850784409	0.14058472639524	0.10723990620535	1.31093667805004	0.189879157849622	0.384273501066375
"GENSCAN00000010780"	2482.37449486371	0.0878331969724887	0.076304429169172	1.15108910359262	0.249695580296633	0.458101936057152
"GENSCAN00000010781"	34.9716484866462	-0.911780524674025	0.361241251699433	-2.52402105347775	0.0116020979993892	0.0489419826751343
"GENSCAN00000010782"	545.534422351172	-0.226845996507571	0.103961526502596	-2.18201871537455	0.0291081515027867	0.0996203058169664
"GENSCAN00000010783"	2332.81925463514	0.347128161829376	0.0594580300356098	5.8382048921143	5.27662431669081e-09	1.1457228458179e-07
"GENSCAN00000010784"	1154.37615338312	0.419001911045796	0.0784550090678334	5.34066487308058	9.26063111013239e-08	1.65850560994123e-06
"GENSCAN00000010785"	5.00674348090293	0.382012687011387	0.936696277111101	0.407829833795823	0.683398609075724	NA
"GENSCAN00000010790"	1348.15107583808	0.236873555388064	0.0826290988020392	2.86670868764477	0.00414764603072162	0.0212792015141181
"GENSCAN00000010791"	28.7561029037459	0.32743901741496	0.382693783787221	0.855616242768702	0.392210082555422	0.600547462108825
"GENSCAN00000010792"	17.2500067796317	0.404810006098726	0.489353688895743	0.827233993090366	0.408104447969438	NA
"GENSCAN00000010796"	4452.70218055849	-0.23773498587524	0.0558006119314821	-4.26043689569492	2.04027683526837e-05	0.000219294528610388
"GENSCAN00000010804"	179.462765431132	0.322771351142572	0.159995589917488	2.01737654962259	0.0436562325772276	0.13559743135871
"GENSCAN00000010806"	1.69351414816915	1.20967426771885	1.70674453032489	0.708761180262036	0.478472691531555	NA
"GENSCAN00000010807"	171.817814728421	0.238817023433594	0.163490312617622	1.46074112655316	0.144086498017206	0.319150853519533
"GENSCAN00000010809"	509.754883476013	-0.565377780012227	0.0981575215283713	-5.75990276862086	8.41624028322206e-09	1.75140334571359e-07
"GENSCAN00000010812"	4218.551404738	-0.153530199886376	0.0606335587585972	-2.53209943519285	0.0113381833229079	0.048060307941079
"GENSCAN00000010813"	11.8874806569367	0.212680928590843	0.605254020588584	0.351391186768193	0.725294893317262	NA
"GENSCAN00000010816"	1.58113810024021	2.85119010482283	1.87280133862835	1.52241994172807	0.127903891241547	NA
"GENSCAN00000010818"	29160.0681408774	-0.33619642935683	0.0472534263632746	-7.11475241545918	1.12113908525132e-12	4.17594491727253e-11
"GENSCAN00000010825"	27.9898753130292	0.0523561498062779	0.405314812099802	0.129174035202508	0.897219940965657	0.949204205561567
"GENSCAN00000010827"	642.317886835853	-0.146944518643654	0.0940435021097264	-1.56251644555097	0.118166374730679	0.279547310490399
"GENSCAN00000010829"	3603.54725553198	-0.385887611718604	0.0529548211204261	-7.28711009788978	3.16674117635637e-13	1.24579242064244e-11
"GENSCAN00000010832"	3.587300075271	-0.922756982424188	1.10982002738793	-0.831447405572587	0.405720928166787	NA
"GENSCAN00000010835"	26.4629269941792	0.0386685997995501	0.420693300708755	0.0919163669457153	0.926764487568618	0.964707937632552
"GENSCAN00000010837"	7.14546478308287	-0.508796953871437	0.747432423560714	-0.680726361117122	0.496044652956141	NA
"GENSCAN00000010842"	4.48644954610872	-0.368245300677835	0.96332686681021	-0.382264123803769	0.702265462712544	NA
"GENSCAN00000010845"	703.255661388487	0.46438569372803	0.0920508510981876	5.04488212969031	4.53801032108106e-07	7.06950328662294e-06
"GENSCAN00000010846"	49.9899582346351	0.175234416066331	0.284904125848236	0.615064508260843	0.538512119771884	0.722539014888412
"GENSCAN00000010850"	940.54248229427	-0.207507657520429	0.0843006206960285	-2.4615199248492	0.01383497129303	0.0559027042581897
"GENSCAN00000010854"	6300.48682226753	-0.370853491961411	0.0527002225897833	-7.03703843621537	1.96368700975427e-12	7.14323027833989e-11
"GENSCAN00000010858"	274.755368999985	0.38201757756208	0.129257335205531	2.95548083947914	0.00312182087304226	0.0168158082026757
"GENSCAN00000010861"	303.81002135108	-0.342072174634509	0.144728527217837	-2.36354353360925	0.0181010998468438	0.0691694142851424
"GENSCAN00000010863"	3314.66233140605	0.0995709562836756	0.068484922342505	1.45391062554914	0.145971086530684	0.321798724125648
"GENSCAN00000010865"	1203.42619812547	-0.314926573423438	0.0758555834320821	-4.15165976154425	3.30072725065508e-05	0.000333766679750357
"GENSCAN00000010866"	816.730597253791	-0.146300096439434	0.089621287341968	-1.63242574145578	0.102589830067918	0.252641211552873
"GENSCAN00000010867"	709.876875739944	-0.0302646684909425	0.0939911902113011	-0.321994736133298	0.74745668228934	0.864848879334287
"GENSCAN00000010868"	951.367435581272	0.105893259599105	0.098408008989941	1.07606342904397	0.281898889914775	0.492514215725602
"GENSCAN00000010869"	289.743755073213	0.194468146173246	0.134167247855346	1.44944574239843	0.147213142238961	0.324016982092825
"GENSCAN00000010870"	739.17751242597	-0.129054008574005	0.0956831515889965	-1.34876419130039	0.177412719850673	0.367935012810407
"GENSCAN00000010871"	56.888495050379	0.53506697611819	0.279389939447628	1.91512613938803	0.0554764190005491	0.163189928187921
"GENSCAN00000010872"	80.3571191672923	0.1447375929032	0.245719534070778	0.589035761648112	0.555837284170744	0.735566584599005
"GENSCAN00000010873"	7.14855820534142	0.119037103565127	0.808593352330268	0.147215041061216	0.882962288896862	NA
"GENSCAN00000010874"	4175.35772568047	-0.328946870772726	0.0539629741267977	-6.09578838260089	1.08899397592922e-09	2.61153435494669e-08
"GENSCAN00000010875"	1146.0240279998	0.105356293996866	0.0737043385960081	1.42944494182833	0.152876389052449	0.332303869110593
"GENSCAN00000010879"	293.740677716581	-0.340899116021292	0.13390910505702	-2.54575008828663	0.010904322367444	0.0466216528838682
"GENSCAN00000010880"	12.9746893050622	-0.471240145737198	0.590256968650079	-0.798364391724043	0.42465906080632	NA
"GENSCAN00000010881"	1156.31956490825	-0.272093971014298	0.0836441095388065	-3.2529962063624	0.0011419502174048	0.0073598770339412
"GENSCAN00000010883"	1531.22093491295	0.119139500652155	0.0814973818290134	1.46188132647154	0.143773732941619	0.318953133192994
"GENSCAN00000010884"	1216.34334801273	-0.170048131301731	0.0785850118412667	-2.1638748575264	0.0304739550293577	0.103377122600047
"GENSCAN00000010885"	205.094525320633	-0.297504755482974	0.148421709272612	-2.00445579653402	0.0450212574871901	0.138789943013009
"GENSCAN00000010886"	1689.74018360761	-0.02985424890399	0.0671152690998479	-0.444820520045529	0.656449463919531	0.807221805184034
"GENSCAN00000010887"	137.068837149452	-0.256994375616208	0.186036220030998	-1.38142118547338	0.167149495656121	0.353530986401007
"GENSCAN00000010890"	4857.28362639771	0.00701059462078528	0.05519568689524	0.127013450056183	0.898929753163528	0.950604856769919
"GENSCAN00000010895"	1043.57793248488	-0.145372595057869	0.0783473458157353	-1.85548844755724	0.0635265074140484	0.180794297161908
"GENSCAN00000010898"	14.9402909586892	0.0378975561900762	0.554377495532796	0.0683605602598531	0.945498616706672	NA
"GENSCAN00000010900"	268.024997801428	-0.201106328972758	0.146165162905626	-1.37588413665031	0.168857507233064	0.356152016385401
"GENSCAN00000010903"	9.62094039056126	-1.62224082810576	1.99999254287963	-0.811123438375437	0.417294787076978	NA
"GENSCAN00000010904"	2545.14905464899	0.246052390453189	0.0592217908182597	4.15476106097967	3.25627642838839e-05	0.000329509764303319
"GENSCAN00000010909"	2.47985338992513	-2.7425617183537	1.57311596827689	-1.74339449453161	0.0812647293243827	NA
"GENSCAN00000010912"	2254.95577577879	0.0345336122800596	0.0618935051388483	0.557952117957917	0.57687708107883	0.751299718745363
"GENSCAN00000010914"	12.5980959449988	-0.644759711326363	0.568384639864892	-1.13437215945812	0.256638472169554	NA
"GENSCAN00000010918"	105.460798457215	0.0886287905996278	0.212026928514745	0.418007237196121	0.67594182584597	0.820326279980313
"GENSCAN00000010919"	16.5361177432996	0.381560353690164	0.510828617923295	0.746943965749894	0.455097385429479	NA
"GENSCAN00000010920"	2024.52016271718	0.0517420626742276	0.0823509893685885	0.628311366638709	0.529799986904286	0.715486742922242
"GENSCAN00000010922"	914.017844921296	-0.108709192719701	0.0971927968827869	-1.11849021950467	0.263357681390432	0.472862093317052
"GENSCAN00000010924"	1803.67451212966	-0.0495298301981314	0.0664527387417443	-0.745339185953186	0.456066697682015	0.656301682314863
"GENSCAN00000010925"	816.705798630178	0.151222138113401	0.0928123721123014	1.62933167929837	0.103242823287687	0.253713939312872
"GENSCAN00000010927"	3.28799428501062	0.507120292650434	1.18333932834608	0.428550188861908	0.668250601686118	NA
"GENSCAN00000010928"	226.395107487304	-0.260611039431023	0.142492410813704	-1.82894680455472	0.0674075776477623	0.188168850898328
"GENSCAN00000010929"	10.6779820559436	0.0350390461055111	0.619993959514942	0.056515141103833	0.954931433946062	NA
"GENSCAN00000010931"	2.54977201639778	0.985714767299566	1.45611672731731	0.676947629820589	0.498439182576327	NA
"GENSCAN00000010932"	6072.55741004217	0.230491916531718	0.0596439699622171	3.86446302413688	0.000111333853007883	0.000975738805616645
"GENSCAN00000010940"	2.11665894884539	0.147135982906992	1.47334861774409	0.0998650157437131	0.920451490857702	NA
"GENSCAN00000010944"	37.007154616171	0.562615279112949	0.345718488918382	1.62737978195251	0.103656462817321	0.254507146170508
"GENSCAN00000010946"	213.048551928874	0.373625518173884	0.1475485829372	2.53222030829606	0.011334275294106	0.048060307941079
"GENSCAN00000010947"	640.146885474551	-0.115138868317074	0.0957699012916087	-1.20224482602826	0.229268686560436	0.433785565212412
"GENSCAN00000010949"	9.19662417853854	0.801021182134875	0.693416541453581	1.15518037751988	0.248016568494071	NA
"GENSCAN00000010950"	10.1987917727191	-0.317052090403454	0.632468488744405	-0.501293101626098	0.616164859495404	NA
"GENSCAN00000010952"	27.8557871650721	0.102493547962883	0.398566187298825	0.257155652509074	0.797058617161118	0.893811028372284
"GENSCAN00000010955"	49.034623389562	0.292881337909774	0.291866258670398	1.00347789170287	0.315630338719455	0.528717111926824
"GENSCAN00000010957"	1097.42503454055	0.100630995115685	0.0748397731564924	1.34461918938827	0.178748243184306	0.369719265366447
"GENSCAN00000010959"	1629.17606883941	-0.0911797332851449	0.0719082235988339	-1.26800147078899	0.204797425326901	0.403357889658996
"GENSCAN00000010966"	477.856007026172	0.126102055652398	0.109980455498347	1.14658604641161	0.251552746111854	0.460281710124969
"GENSCAN00000010967"	1345.94469474525	0.167296957981394	0.0701295660087315	2.38554104214141	0.0170540193377458	0.0660513110688966
"GENSCAN00000010970"	6.89265229022453	-1.63201451822332	0.853870510587411	-1.9113138327035	0.0559642624796454	NA
"GENSCAN00000010981"	5174.83117818692	0.0928443090384452	0.0564191555665372	1.64561677866572	0.0998426824926261	0.248364791637454
"GENSCAN00000010991"	6.48373996144814	-0.262215062130947	0.814414983511238	-0.321967384490451	0.74747740332377	NA
"GENSCAN00000010994"	1658.50160937551	-0.532866941383516	0.0850099933101373	-6.26828588774837	3.65044121432023e-10	9.48505180084505e-09
"GENSCAN00000010999"	1155.6299307386	-0.408231910427384	0.096499673357426	-4.23039681093354	2.33279436943806e-05	0.000245829835545373
"GENSCAN00000011004"	42.3587722995062	0.676036790400165	0.328618214384829	2.05721034564594	0.0396659968137651	0.126513843173942
